,title,title_label,description,description_label
184,경기신용보증재단   도민의 사업 성공파트너  역할 모색,0,워크숍은  부  미래 성장 대비를 위한  챗  활용법 과  부  실무적인 업무점검 및 계획 으로 진행됐습니다  경기신용보증재단은 지난해 김동연 경기도지사의 확장재정을 통해 확보한 출연금으로 저금리 장기대출  경기  ,1
185,  단계별 가이드라인 마이데이터 확산 기반 마련,0,지난해  월  챗  유료가입자의 이름과 이메일  신용카드 번호 등이 유출됐는데 한국 이용자  명도 포함됐던 거로 드러나기도 했습니다  녹취  송민재   대학원생  특히나  챗  같은 거에서 자신의 정보를 쓰게 되면 그게  ,1
186,솔트룩스  지난해 매출  억원 역대 최대,1,그 결과 국내 최초의 초거대언어모델   루시아 를 발표했고  서울교통공사 사업을 통해 국내 최초로 안전  챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또 루시아를 탑재한 세계  ,1
187,엔비디아 주가 고공행진    반도체  메가 트렌드로 부각,1, 챗  등 생성형   개발에 쓰이는 그래픽처리장치 가 불티나게 팔려나가면서 분기 실적이 최고치를 거듭 경신하고 있다  엔비디아는   반도체 시장에서  의 점유율을 기록할 정도로 독점적인 위치를 차지하고  ,1
188,솔트룩스  지난해 매출  억  역대 최대 올해 투자 회수 기대,0, 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공한다  루시아를 탑재한 세계 최초의 생성  어플라이언스  루시아 어플라이언스 를 올해 상반기에 출시한다  어플라이언스는 루시아뿐 아니라   등의  ,1
189,솔트룩스  지난해 매출  억원 역대 최대  올해 투자 회수 기대,0,서울교통공사 사업을 통해 국내 최초로 안전  챗 를 구축해 올해부터 본격적인 대국민 인공지능  어플라이언스는 루시아뿐 아니라   등의 오픈모델도 연동해 사용 가능하다  특히 개발자 없이도 누구나 전원만  ,1
190,솔트룩스  올해 매출 절반 이상   사업 통해 확보한다 ,1, 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또한  루시아를 탑재한 세계  어플라이언스는 루시아뿐 아니라   등의 오픈모델도 연동해 사용 가능하며  특히 개발자 없이도 누구나  ,1
191,솔트룩스  지난해 매출  억 영업손실  억 올해 투자 회수 기대 ,0,서울교통공사 사업을 통해 국내 최초 안전  챗 를 구축해 올해부터 국민   서비스로 제공할 예정이다  또 루시아를 탑재한 세계 최초의 생성   어플라이언스  루시아 어플라이언스 도 올해 상반기 출시한다    ,1
192,솔트룩스  작년 매출  억원 영업손실 큰 폭 증가,1, 챗 를 구축해 올해부터 본격적인 대국민   서비스로 제공할 예정이다  또한 루시아를 탑재한 세계  어플라이언스는 루시아뿐 아니라   등의 오픈모델도 연동해 사용 가능하다  개발자 없이도 누구나 전원만  ,1
193,  시대에  소프트 스킬 에 대한 수요가 늘어나는 이유  긱스 ,0,생성형    챗 를 개발한 오픈 의 샘 알트만  은   기술로 변화하는 세상에 잘 적응해서 살아가는 능력이 그 어떤 특정 기술보다 중요하다 라며 회복탄력성 을 강조했다    시대에 필수적인 소프트  ,1
194,용인세브란스병원   챗 로 심혈관 질환 예측 정확도 입증,0, 챗 의 심혈관 질환 예측 정확도를 입증했다고  일 밝혔다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   ,1
195, 카드  솔트룩스  작년 매출  억원  역대 최대 올해 투자 회수 기대,0, 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또한  루시아를 탑재한 세계  어플라이언스는 루시아뿐 아니라   등의 오픈모델도 연동해 사용 가능하며  특히 개발자 없이도 누구나  ,1
196, 에 먹히지 않을 나만의  일 할 권리 성패는  퍼스널 브랜딩 ,0,날이 갈수록 발전하는  챗 와 같은 생성형  의 등장도  잡러에겐 또 다른 부담이 될 수 있다  유기윤  실제로  챗  등 생성형 인공지능의 등장 이후  일본 프리랜서 라이터 업계에서도 임금 삭감을 요구하는  ,1
197,솔트룩스  작년 매출  억원 역대 최대 올해 투자 회수 기대 ,1, 를 구축해 올해부터 본격적인 대국민   서비스로 제공할 예정이다  또한 루시아를 탑재한 세계 최초의 생성  어플라이언스  루시아 어플라이언스 를 올해 상반기에 출시한다  어플라이언스는 루시아뿐 아니라   ,1
198,솔트룩스  지난해 매출  억원 역대 최대  올해 투자 회수 기대 ,0, 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또 루시아를 탑재한 생성  어플라이언스  루시아 어플라이언스 를 올해 상반기에 출시한다  어플라이언스는 루시아뿐 아니라   등의  ,1
199,용인세브란스병원 배성아 윤덕용 교수 연구팀   챗  활용 심혈관 질환 예측 ,0, 챗 의 심혈관 질환 예측 정확도를 입증했다고  일 밝혔다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   ,1
200,인천시  시민과 함께 읽을 올해의  미추홀북 을 뽑아 주세요,0,매일일보   이종민 기자     인천광역시 미추홀도서관에서는 오는  월  일까지 관내 도서관  학교 및 지역 서점과 함께   미추홀북 도서 최종 선정을 위한 시민투표를 진행한다고 밝혔다   미추홀북 은 인천시에서  ,1
201,경기신용보증재단   년 제 차 경영전략 워크숍  개최,0,이날 워크숍은  부 미래성장 대비를 위한  챗  활용법과  부 실무적인 업무점검 및 계획으로 진행됐다   부에서는 미래 경영환경과 기관 운영방향 등과 관련하여  챗  활용전략에 대한 강의와 토론이 진행됐으며  이어서  ,1
202,나이들면 왜 치과질환이 잘 생길까   입이 마르기 때문이죠 ,1,그래서 오늘은  챗 에게 질문했습니다  대단합니다  제가 치과질활이라고 잘못 표기해도 똑똑하게 알아듣고 대답을 합니다  저도  챗 에 익숙해지고   챗 도 저에게 익숙해지는 것 같습니다  어쩌면 구강세정기 관련 제  ,1
203,생성형 인공지능의 부상에 따른 경제 사회적 임팩트와 이슈,0,특히 주목할 만한 진보의 예가  의  챗 이다   년  월  이전 모델인    보다 약  배 더 큰 규모의  챗 가 출시되어 큰 화제를 모았다  또한  년 말에는 구글이자체 생성형   모델인  ,1
204, 위 셀바스  주가   위 글로벌텍스프리 주가   위 삼성에스디에스 주가   월 ,1, 챗  등  현재 상승률 기준  위는 셀바스  주가이다  전일  원 대비  원 상승해  원이다  전일대비 등락률은  이며 거래량은  으로 나타났다  테마별 주식   챗봇 챗  등  현재 상승률  ,1
205,조희대  법관 증원 연내 처리 예산 법안 제출권 가져야 ,1,조 대법원장은 법관 보수를 대폭 인상하는 등 다양한 사법 개혁을 통해 싱가포르가   챗 가 꼽은 가장 효율적인 사법제도 운영 국가로 발돋움했다고 소개하기도 했습니다  다만  지난달  심에서 무죄를 선고받은 양승태  ,1
206,오픈  텍스트로 영상 만드는  소라  공개  동영상 광고 시장 어쩌나,0,현재까지는 제한된 일부의 창작자들만 접근 가능한 것으로 알려져 있지만 추후 현재 텍스트 기반  챗 와  오픈 는  소라는   모델과 유사한 변환기 아키텍처를 사용해 뛰어난 확장 성능을 제공한다 며  실제 세계를  ,1
207, 재판지연 해소 올인  조희대 대법원장  국회 정부 도움 절실 ,1,이어  현재 세계에서 가장 효율적인 사법제도를 갖춘 나라가 어딘지  챗 에 물어보면   이상 싱가포르라고 답변한다 며  여년에 걸쳐 장기 목표를 세우고 국가 예산을 투입해서 이뤄낸 결과로 보인다 고  ,1
208,인텔 파운드리 행사에 미국 상무장관도 참여  대규모 정부 보조금 발표할까,1, 챗  개발사 오픈 의 샘 올트먼  도 인텔 행사에서 인공지능 의 미래를 주제로 연설을 진행한다  샘 올트먼이 직접 인공지능 반도체 설계기업을 설립하기 위해  와 삼성전자 등 다양한 기업과 협력을 논의해 온  ,1
209,인천시  올해의 미추홀 북  뽑아 주세요,0, 인간 인간성 인간이라면  주제로 시민 투표 통해  권 선정   미추홀북 최종도서 선정 시민투표  이미지 인천 미추홀도서관이  월  일까지 도서관  학교 및 지역 서점과 미추홀 북 도서 최종 선정을 위한  ,1
210,인천시 시민과 함께 읽을 올해의 미추홀북 을 뽑아 주세요,0,인천시 시민과 함께 읽을 올해의 미추홀북 을 뽑아 주세요 인천시 미추홀도서관은 다음달  일까지 관내 도서관  학교 및 지역 서점과 함께   미추홀북 도서 최종 선정을 위한 시민투표를 진행한다고  일 밝혔다  ,1
211,인천시  시민과 함께 읽을 올해의 미추홀북 을 뽑아 주세요,0, 인간  인간성  인간이라면  주제로 시민 투표 통해  권 선정 인천시 미추홀도서관은 오는  월  일까지 관내 도서관  학교 및 지역 서점과 함께   미추홀북 도서 최종 선정을 위한 시민투표를 진행한다고 밝혔다  ,1
212, 챗  활용 심혈관 질환 예측 정확도 입증,0, 챗 의 심혈관 질환 예측 정확도를 입증했다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   이상의 정답률로  ,1
213, 챗  활용 심혈관 질환 예측 정확도 입증,0, 챗 의 심혈관 질환 예측 정확도를 입증했다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   이상의 정답률로  ,1
214,인천 미추홀도서관  시민이 함께 읽을 올해의 책 뽑는다,1,인천 미추홀도서관이 시민이 함께 읽을 올해의 책을 뽑는다 미추홀도서관은 다음 달  일까지 지역의 도서관  학교  지역 서점 등과 함께   미추홀북  도서 선정을 위한 시민 투표를 진행한다 미추홀북은  ,1
215,자체   반도체 개발 선언한 오픈 웹 검색 서비스 개발로 구글과 경쟁 예고,0, 챗  개발로   시대의 한획을 그은 오픈 가 웹 검색 서비스로 시장에 새롭게 도전할 준비를 하고 있다고  다만  해당 서비스가 독립형으로 제공될 지   챗 의 일부 서비스로 제공될지는 확실하지는 않다고  ,1
216, 김태열의 생생건강 펜   국내연구진   챗  활용 심혈관 질환 예측 정확도 입 ,0, 챗 의 심혈관 질환 예측 정확도를 입증했다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   이상의 정답률로  ,1
217,국내 연구진   챗  활용 심혈관질환 예측 정확도 입증,0, 챗 의 심혈관 질환 예측 정확도를 입증했다고  일 밝혔다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   ,1
218,  도입 전 고려해야 할  가지 질문,0, 챗  출시 후 대규모 언어 모델 에 대한 열광만큼이나 반발도 커지고 있다  실제로 이 기술을 잘못  물론  챗  같은 일반적인  의 구독과 사용량을 측정하는 것은 쉽다  그러나 더 구체적인 맞춤형 시스템은 단순한  ,1
219, 영상 촛불 바라보는 솜털 괴물  글 썼더니 영상으로 오픈    소라  공 ,0, 무릎을 꿇은 채 붉은 촛불을 바라보는 짧은 솜털 괴물의 모습   챗  개발사인 오픈  의 새  다만 이 서비스가 독립적인지   챗 의 일부 서비스로 제공될지에 대해서는 알려지지 않았다  오픈 의 검색  ,1
220,글로벌텍스프리 주가 신바람   올해도 성장가도 달릴 가능성 ,1,이날 오전  시  분   챗봇 챗  등  관련주인 코콤 마음  브레인즈컴퍼니 솔트룩스 카카오 미디어젠 코맥스 블루콤 가온그룹 알에프세미 코아시아 카카오 파인디지털 네이버 현대모비스 리노스 비트나인  ,1
221,애플    코드 완성도구 개발 중 에 도전장 ,0,이를 통해   및 맥  사용자는  챗 와 같은 자연어 방식으로 요청해 일기예보를 받거나 앱 내에서 기능을 작동할 수 있다  최근 다른 빅테크 기업들이   기술 연구나 제품 출시하는 데 두각을 나타냈던 것과 비교해  ,1
222,경기신용보증재단   챗 와 함께 미래 경영 준비한다,1,워크숍은  부 미래성장 대비를 위한  챗  활용법과  부 실무적인 업무점검 및 계획으로 진행됐다   부에서는 미래 경영환경  기관 운영방향 등과 관련한  챗  활용전략에 대한 강의와 토론이 진행됐으며  이어 경기신보  ,1
223,용인세브란스병원 배성아 윤덕용 교수 연구팀   챗  활용 심혈관 질환 예측 ,0, 챗 의 심혈관 질환 예측 정확도를 입증했다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   이상의 정답률로  ,1
224, 챗  활용한 심혈관 질환 예측 정확도 입증,0, 챗 의 심혈관 질환 예측 정확도를 입증했다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   이상의 정답률로  ,1
225,경기신용보증재단  장기화되고 있는 경제위기에 조기위기 극복 위한 전략과 혁 ,0,이날 워크숍은  부 미래성장 대비를 위한  챗  활용법과  부 실무적인 업무점검 및 계획으로 진행됐다   부에서는 미래 경영환경과 기관 운영방향 등과 관련하여  챗  활용전략에 대한 강의와 토론이 진행됐으며  이어서  ,1
226,토익학원  신촌센터 현강 온라인 콜라보 강의 할인 진행,0,특히 토익 등록생 전원에게 토익 주관사인  만의 혜택으로 독점 공개되는 토익 미니보카를 증정하고    토익 최신 실제 문제 제공을 통한 실전 문제풀이 훈련과 함께  챗 를 활용한 다양한 유형의 문제와 방대한 양의  ,1
227,용인세브란스   챗  활용 심혈관 질환 예측 정확도 입증,0,용인세브란스병원 심장내과 배성아 교수  의생명시스템정보학교실 윤덕용 교수 연구팀이  챗 의 심혈관 질환 예측 정확도를 입증했다고  일 밝혔다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게  ,1
228, 더벨 월드코인 투자받은 체인파트너스  리브랜딩  사업확장 ,0,월드코인은  챗 의 아버지 라 불리는 샘 알트만   이 이끄는 디지털 신원인증 프로젝트다  상반기에는  챗  명령어와 답변을 한국어로 실시간 번역하는  네이티브  서비스를 출시했다  하반기에는 자회사인  ,1
229,구글  제미나이   공개 시간짜리 동영상도 요약 가능,0,이로써 제미나이  는 오픈 의  챗  등을 포함한 최신   모델들보다  훨씬 더 많은 데이터를 처리할 수 있습니다  그러나 구글은 제미나이  가 아직은 완벽하지 않다고 언급했습니다  성능 향상을 위해 노력하고  ,1
230, 창간  주년 기획     리딩금융    중소 스타트업  리드 에도 진심,0,지난해  월 열린 퓨처나인  기 데모데이에서는   기업  스켈터랩스 와  국민카드가  챗   를 활용해   서비스를 구현한 사례가 발표됐다  또  실내 골프시설 가격 비교와 실시간 예약 플랫폼을 운영하는  김캐디  ,1
